_type,_id,restaurant_id,name,description,prices,survey,ratings
,4d83cd4388a847d8c400273d,4d83ca6188a847d8a900004f,White Truffle Potato Puree,,[],,{}
,4d83cd4388a847d8c400273e,4d83ca6188a847d8a900004f,Crispy Shrimp & Salmon,panko breaded shrimp roll topped with sashimi marinated salmon and wasabi tobiko sauce,[17.0],,{}
,4d83cd4388a847d8c400273f,4d83ca6188a847d8a900004f,Spicy Mono,spicy octopus roll topped with spicy tuna tartare and sweet unagi sauce,[17.0],,{}
,4d83cd4388a847d8c4002740,4d83ca6188a847d8a900004f,Ebi Ebi,tempura shrimp roll topped with shrimp and wasabi tobiko sauce,[17.0],,{}
,4d83cd4388a847d8c4002741,4d83ca6188a847d8a900004f,Tuna Tuna Salmon,"salmon tartare topped with sliced tuna, avocado sauce and wasabi tobiko sauce",[17.0],,{}
,4d83cd4388a847d8c4002742,4d83ca6188a847d8a900004f,Unagi Trio,avocado and unagi roll topped with baked unagi and sweet unagi sauce,[17.0],,{}
,4d83cd4388a847d8c4002743,4d83ca6188a847d8a900004f,Crazy Veggie,tempura asparagus topped with marinated squash and shiitake mushrooms,[14.0],,{}
,4d83cd4388a847d8c4002744,4d83ca6188a847d8a900004f,Kani Nigiri,2 pcs spicy baked king crab,[9.0],,{}
,4d83cd4388a847d8c4002745,4d83ca6188a847d8a900004f,Bin Cho,marinated baby tuna sliced sashimi style with arugula and shaved daikon in a citrus vinaigrette,[14.0],,{}
,4d83cd4388a847d8c4002746,4d83ca6188a847d8a900004f,Spicy Tuna Tartare,"with raw quail egg, black tobiko and unagi sauce",[12.0],,{}
,4d83cd4388a847d8c4002747,4d83ca6188a847d8a900004f,Hirame Usuzukuri,sashimi north carolina fluke with spicy radish and house ponzu,[11.0],,{}
,4d83cd4388a847d8c4002748,4d83ca6188a847d8a900004f,Ika Uni Ae,thinly sliced raw squid and cucumbers in a creamy sea urchin sauce with shaved ohba,[16.0],,{}
,4d83cd4388a847d8c4002749,4d83ca6188a847d8a900004f,Madako Kimo,monkfish foie gras wrapped in octopus with a house ponzu sauce,[11.0],,{}
,4d83cd4388a847d8c400274a,4d83ca6188a847d8a900004f,Chef’s Special Carpaccios,"tuna, salmon or white fish with tobiko, chives and chef’s special soy (upon availability)",[14.0],,{}
,4d83cd4388a847d8c400274b,4d83ca6188a847d8a900004f,Maguro Moriawase,tuna selection of the day,"[15.0, 30.0]",,{}
,4d83cd4388a847d8c400274c,4d83ca6188a847d8a900004f,Shiromi Moriawase,white fish selections of the day,"[15.0, 30.0]",,{}
,4d83cd4388a847d8c400274d,4d83ca6188a847d8a900004f,Sushi Moriawase,"tuna, 2 white fish, salmon, unagi","[18.0, 36.0]",,{}
,4d83cd4388a847d8c400274e,4d83ca6188a847d8a900004f,Sushi Moriawase Plus,"tuna, 2 white fish, salmon, unagi, shiro anago, uni, botan ebi, ikura","[33.0, 66.0]",,{}
,4d83cd4388a847d8c400274f,4d83ca6188a847d8a900004f,Akami,lean,"[4.0, 8.0]",,{}
,4d83cd4388a847d8c4002750,4d83ca6188a847d8a900004f,Chutoro,medium fatty,"[5.0, 10.0]",,{}
,4d83cd4388a847d8c4002751,4d83ca6188a847d8a900004f,Otoro,fatty,"[6.0, 12.0]",,{}
,4d83cd4388a847d8c4002752,4d83ca6188a847d8a900004f,Hamachi,japanese wild yellow tail,"[4.0, 8.0]",,{}
,4d83cd4388a847d8c4002753,4d83ca6188a847d8a900004f,Hirame,north carolina fluke,"[4.0, 8.0]",,{}
,4d83cd4388a847d8c4002754,4d83ca6188a847d8a900004f,Madai,japanese red snapper,"[5.0, 10.0]",,{}
,4d83cd4388a847d8c4002755,4d83ca6188a847d8a900004f,Shima Aji,japanese yellow jack,"[5.0, 10.0]",,{}
,4d83cd4388a847d8c4002756,4d83ca6188a847d8a900004f,Kanpachi,japanese amber jack,"[5.0, 10.0]",,{}
,4d83cd4388a847d8c4002757,4d83ca6188a847d8a900004f,Sake,atlantic,[],,{}
,4d83cd4388a847d8c4002758,4d83ca6188a847d8a900004f,Smoked Sake,smoked scottish,[],,{}
,4d83cd4388a847d8c4002759,4d83ca6188a847d8a900004f,Zuke,soy marinated,[],,{}
,4d83cd4388a847d8c400275a,4d83ca6188a847d8a900004f,Ebi,boiled shrimp,"[3.0, 6.0]",,{}
,4d83cd4388a847d8c400275b,4d83ca6188a847d8a900004f,Botan Ebi,sweet raw shrimp,"[5.0, 10.0]",,{}
,4d83cd4388a847d8c400275c,4d83ca6188a847d8a900004f,Black Tobiko,,"[2.0, 4.0]",,{}
,4d83cd4388a847d8c400275d,4d83ca6188a847d8a900004f,Spicy Tobiko,,"[2.0, 4.0]",,{}
,4d83cd4388a847d8c400275e,4d83ca6188a847d8a900004f,Wasabi Tobiko,,"[2.0, 4.0]",,{}
,4d83cd4388a847d8c400275f,4d83ca6188a847d8a900004f,Ikura,salmon roe,"[3.0, 6.0]",,{}
,4d83cd4388a847d8c4002760,4d83ca6188a847d8a900004f,Unagi,baked freshwater,"[3.0, 6.0]",,{}
,4d83cd4388a847d8c4002761,4d83ca6188a847d8a900004f,Shiro Anago,poached with sweet sake,"[5.0, 10.0]",,{}
,4d83cd4388a847d8c4002762,4d83ca6188a847d8a900004f,Mirugai,giant clam,"[5.0, 10.0]",,{}
,4d83cd4388a847d8c4002763,4d83ca6188a847d8a900004f,Uni,sea urchin,"[5.0, 10.0]",,{}
,4d83cd4388a847d8c4002764,4d83ca6188a847d8a900004f,Ika,squid,"[4.0, 8.0]",,{}
,4d83cd4388a847d8c4002765,4d83ca6188a847d8a900004f,Tako,octopus,"[2.0, 4.0]",,{}
,4d83cd4388a847d8c4002766,4d83ca6188a847d8a900004f,California,,[6.0],,{}
,4d83cd4388a847d8c4002767,4d83ca6188a847d8a900004f,Salmon,,[6.0],,{}
,4d83cd4388a847d8c4002768,4d83ca6188a847d8a900004f,Yellowtail Scallion,,[6.0],,{}
,4d83cd4388a847d8c4002769,4d83ca6188a847d8a900004f,Tuna,,[7.0],,{}
,4d83cd4388a847d8c400276a,4d83ca6188a847d8a900004f,Spicy Tuna,,[7.0],,{}
,4d83cd4388a847d8c400276b,4d83ca6188a847d8a900004f,Spicy Octopus,,[8.0],,{}
,4d83cd4388a847d8c400276c,4d83ca6188a847d8a900004f,Asparagus,,[6.0],,{}
,4d83cd4388a847d8c400276d,4d83ca6188a847d8a900004f,Shiitake Mushroom,,[6.0],,{}
,4d83cd4388a847d8c400276e,4d83ca6188a847d8a900004f,Sweet Potato,,[6.0],,{}
,4d83cd4388a847d8c400276f,4d83ca6188a847d8a900004f,Shrimp,,[8.0],,{}
,4d83cd4388a847d8c4002770,4d83ca6188a847d8a900004f,Soft Shell Crab,,[9.0],,{}
,4d83cd4388a847d8c4002771,4d83ca6188a847d8a900004f,Avocado,,[],,{}
,4d83cd4388a847d8c4002772,4d83ca6188a847d8a900004f,Asparagus,,[],,{}
,4d83cd4388a847d8c4002773,4d83ca6188a847d8a900004f,Cucumber,,[],,{}
,4d83cd4388a847d8c4002774,4d83ca6188a847d8a900004f,Shiitake Mushroom,,[],,{}
,4d83cd4388a847d8c4002775,4d83ca6188a847d8a900004f,Plum Paste,with mint leaf,[],,{}
,4d83cd4388a847d8c4002776,4d83ca6188a847d8a900004f,Oshinko,pickled radish,[],,{}
,4d83cd4388a847d8c4002777,4d83ca6188a847d8a900004f,Yamagobo,japanese mountain root,[],,{}
,4d83cd4388a847d8c4002778,4d83ca6188a847d8a900004f,Kaiware,japanese radish sprouts,[],,{}
,4d83cd4388a847d8c4002779,4d83ca6188a847d8a900004f,Chocolate Mascarpone Mousse Cake,served with homemade coconut ice cream and fresh tropical fruit,[12.0],,{}
,4d83cd4388a847d8c400277a,4d83ca6188a847d8a900004f,Coffee & Doughnuts,green tea semi-freddo with warm chocolate and chestnut filled beignets,[11.0],,{}
,4d83cd4388a847d8c400277b,4d83ca6188a847d8a900004f,Apple Toban Yaki,michigan red and gold apples with ginger sugar crumble and honey vanilla ice cream served in a hot claypot,[12.0],,{}
,4d83cd4388a847d8c400277c,4d83ca6188a847d8a900004f,Passion Fruit Tart,"passion fruit custard with cilantro syrup, thai basil ice cream sugar cookie crust",[10.0],,{}
,4d83cd4388a847d8c400277d,4d83ca6188a847d8a900004f,Yuzu Almond Crême Brulêe,homemade creamy citrus custard served with almond tuile cookie,[8.0],,{}
,4d83cd4388a847d8c400277e,4d83ca6188a847d8a900004f,Kabocha Cheesecake,japanese pumpkin cheesecake served with five-spiced pineapple mousse and almond cookie crust,[9.0],,{}
,4d83cd4388a847d8c400277f,4d83ca6188a847d8a900004f,Assorted Homemade Sorbets,chef’s selection of sorbets served with fresh watermelon soup & sugar cookie,[10.0],,{}
,4d83cd4388a847d8c4002780,4d83ca6188a847d8a900004f,American Coffee,,[3.0],,{}
,4d83cd4388a847d8c4002781,4d83ca6188a847d8a900004f,Café Au Lait,,[4.0],,{}
,4d83cd4388a847d8c4002782,4d83ca6188a847d8a900004f,Espresso,,[3.5],,{}
,4d83cd4388a847d8c4002783,4d83ca6188a847d8a900004f,Cappuccino,,[4.0],,{}
,4d83cd4388a847d8c4002784,4d83ca6188a847d8a900004f,Green Tea Latte,with a hint of vanilla served hot or cold,[4.0],,{}
,4d83cd4388a847d8c4002785,4d83ca6188a847d8a900004f,Iced Green Tea,,[3.5],,{}
,4d83cd4388a847d8c4002786,4d83ca6188a847d8a900004f,Sen Cha,classic japanese green tea,[],,{}
,4d83cd4388a847d8c4002787,4d83ca6188a847d8a900004f,Genmai Cha,classic japanese green tea with roasted rice,[],,{}
,4d83cd4388a847d8c4002788,4d83ca6188a847d8a900004f,Green Tea Passion,infused with hint of tropical citrus,[],,{}
,4d83cd4388a847d8c4002789,4d83ca6188a847d8a900004f,Jade Organic,estate green tea; delectably balanced infusion,[],,{}
,4d83cd4388a847d8c400278a,4d83ca6188a847d8a900004f,Leaves Of Provence,"verbena, lavender, mild peppermint",[],,{}
,4d83cd4388a847d8c400278b,4d83ca6188a847d8a900004f,Orange Jasmine,"orange, bergamot, jasmine and vanilla",[],,{}
,4d83cd4388a847d8c400278c,4d83ca6188a847d8a900004f,Early Grey,organic black tea leaves infused with rich bergamot oil,[],,{}
,4d83cd4388a847d8c400278d,4d83ca6188a847d8a900004f,Chamomile Citron,egyptian chamomile blends with sweet and subtle citrus notes,[],,{}
,4d83cd4388a847d8c400278e,4d83ca6188a847d8a900004f,African Amber,african herbal rooibos leaves with lush fruit notes,[],,{}
,4d83cd4388a847d8c400278f,4d83ca6188a847d8a900004f,Vanilla Cream,"navan vanilla cognac, kahlua with coffee whipped cream",[],,{}
,4d83cd4388a847d8c4002790,4d83ca6188a847d8a900004f,Chocolate Hazelnut,"godiva dark chocolate, frangelico hazelnut liqueurs with coffee and whipped cream",[],,{}
,4d83cd4388a847d8c4002791,4d83ca6188a847d8a900004f,Edamame,served warm or chilled.,[5.0],,{}
,4d83cd4388a847d8c4002792,4d83ca6188a847d8a900004f,Kaiso Salad,marinated sweet vinegar seaweed salad with toasted sesame seeds and cucumbers.,[5.0],,{}
,4d83cd4388a847d8c4002793,4d83ca6188a847d8a900004f,Bibb Lettuce Salad,"hydroponic bibb lettuce, cucumber and tomato carpaccio in a red miso vinaigrette",[8.0],,{}
,4d83cd4388a847d8c4002794,4d83ca6188a847d8a900004f,Wagyu Beef Carpaccio,thinly sliced american-style kobe beef with yuzu and dark soy ginger sauce.,[12.0],,{}
,4d83cd4388a847d8c4002795,4d83ca6188a847d8a900004f,Hawaiian Hamachi,thinly sliced yellowtail in a sesame soy yuzu vinaigrette,[14.0],,{}
,4d83cd4388a847d8c4002796,4d83ca6188a847d8a900004f,Ahi Tuna Ceviche,yuzu and white soy marinated ahi tuna with edamame and tempura shallots.,[16.0],,{}
,4d83cd4388a847d8c4002797,4d83ca6188a847d8a900004f,Satsumaimo Pommes Frites,japanese sweet potato fries with spicy mayo,[7.0],,{}
,4d83cd4388a847d8c4002798,4d83ca6188a847d8a900004f,Tokyo Drums,spicy teriyaki drumettes with roasted scallion dipped sauce.,[9.0],,{}
,4d83cd4388a847d8c4002799,4d83ca6188a847d8a900004f,Manju Buns,steamed buns with braised pork and scallions with a sweet & sour sauce.,[10.0],,{}
,4d83cd4388a847d8c400279a,4d83ca6188a847d8a900004f,Tempura,shrimp & vegetables with tempura dipping sauce or brie fondue sauce.,[11.0],,{}
,4d83cd4388a847d8c400279b,4d83ca6188a847d8a900004f,Ebi Moto Yaki,whole Caledonia blue prawns broiled with chef's special mayo,[14.0],,{}
,4d83cd4388a847d8c400279c,4d83ca6188a847d8a900004f,Grilled Baby Calamari,"spanish sepia marinated in olive oil, red chili flakes, garlic and yuzu zest topped with fried ohba.",[15.0],,{}
,4d83cd4388a847d8c400279d,4d83ca6188a847d8a900004f,Lobster Spring Rolls,mango relish and blood orange vinaigrette,[16.0],,{}
,4d83cd4388a847d8c400279e,4d83ca6188a847d8a900004f,Kani Kani,snow crab claws wrapped in a shrimp & crab ohba wakame crust with olive anchovy sauce.,[16.0],,{}
,4d83cd4388a847d8c400279f,4d83ca6188a847d8a900004f,Tuna Flatbread,ahi tuna and mochi cheese on fresh ohba wakame crust with olive anchovy sauce.,[16.0],,{}
,4d83cd4388a847d8c40027a0,4d83ca6188a847d8a900004f,Crab Cakes,pan seared lump crab cakes with soy mustard sauce.,[16.0],,{}
,4d83cd4388a847d8c40027a1,4d83ca6188a847d8a900004f,Kani Nigiri,2pcs spicy baked king crab.,[9.0],,{}
,4d83cd4388a847d8c40027a2,4d83ca6188a847d8a900004f,Bin Cho,marinated baby tuna sliced sashimi style with arugula and daikon in a citrus vinaigrette.,[14.0],,{}
,4d83cd4388a847d8c40027a3,4d83ca6188a847d8a900004f,Madako Kimo,monkfish foie gras wrapped with octopus in a house ponzu sauce.,[11.0],,{}
,4d83cd4388a847d8c40027a4,4d83ca6188a847d8a900004f,Hirame Usuzukuri,sashimi north carolina fluke with spicy radish and house ponzu.,[11.0],,{}
,4d83cd4388a847d8c40027a5,4d83ca6188a847d8a900004f,Ika Uni Ae,thinly sliced raw squid and cucumbers in a creamy sea urchin sauce with shaved ohba,[16.0],,{}
,4d83cd4388a847d8c40027a6,4d83ca6188a847d8a900004f,Sweet Tartare,sweet raw shrimp tartare with avocado mousse served in crisp wonton shells,[18.0],,{}
,4d83cd4388a847d8c40027a7,4d83ca6188a847d8a900004f,Smoked Wagyu Robata,smoked american-style kobe ribeye grilled with green and white asparagus and wasabi ginger ponzu,[],,{}
,4d83cd4388a847d8c40027a8,4d83ca6188a847d8a900004f,Chilean Seabass Cartoccio,"served with maitake mushrooms, bamboo, soy butter sauce and tomato compote",[18.0],,{}
,4d83cd4388a847d8c40027a9,4d83ca6188a847d8a900004f,Japanese Ribs,hickory-smoked baby back ribs in a red miso barbeque sauce with truffled soy bean salad.,[],,{}
,4d83cd4388a847d8c40027aa,4d83ca6188a847d8a900004f,"""Le Quack Japonais""","1/2 maple leaf smoked duck with hoisin sauce, mango chutney and mushu wraps.",[28.0],,{}
,4d83cd4388a847d8c40027ab,4d83ca6188a847d8a900004f,Spicy Mono,spicy octopus roll topped with spicy tuna tartare and sweet unagi sauce,[],,{}
,4d83cd4388a847d8c40027ac,4d83ca6188a847d8a900004f,Crispy Shrimp And Salmon,tempura shrimp roll topped with marinated salmon and wasabi tobiko sauce,[],,{}
,4d83cd4388a847d8c40027ad,4d83ca6188a847d8a900004f,Unagi Trio,avocado and unagi roll topped with baked unagi and sweet unagi sauce,[],,{}
,4d83cd4388a847d8c40027ae,4d83ca6188a847d8a900004f,Ebi Ebi,tempura shrimp roll topped with shrimp and wasabi tobiko sauce,[],,{}
,4d83cd4388a847d8c40027af,4d83ca6188a847d8a900004f,Tuna Tuna Salmon,steamed salmon topped with sliced tuna and avocado wasabi tobiko sauce,[],,{}
,4d83cd4388a847d8c40027b0,4d83ca6188a847d8a900004f,"""Crazy Veggie""",tempura asparagus topped with marinated squash and shiitake mushrooms,[],,{}
,4d83cd4388a847d8c40027b1,4d83ca6188a847d8a900004f,California,,[6.0],,{}
,4d83cd4388a847d8c40027b2,4d83ca6188a847d8a900004f,Tuna,,[7.0],,{}
,4d83cd4388a847d8c40027b3,4d83ca6188a847d8a900004f,Spicy Tuna,,[7.0],,{}
,4d83cd4388a847d8c40027b4,4d83ca6188a847d8a900004f,Spicy Octopus,,[8.0],,{}
,4d83cd4388a847d8c40027b5,4d83ca6188a847d8a900004f,Yellowtail Scallion,,[6.0],,{}
,4d83cd4388a847d8c40027b6,4d83ca6188a847d8a900004f,Salmon,,[6.0],,{}
,4d83cd4388a847d8c40027b7,4d83ca6188a847d8a900004f,Tempura Sweet Potato,,[6.0],,{}
,4d83cd4388a847d8c40027b8,4d83ca6188a847d8a900004f,Tempura Soft Shell Crab,,[9.0],,{}
,4d83cd4388a847d8c40027b9,4d83ca6188a847d8a900004f,Panko Shrimp,,[8.0],,{}
,4d83cd4388a847d8c40027ba,4d83ca6188a847d8a900004f,Tempura Asparagus,,[6.0],,{}
,4d83cd4388a847d8c40027bb,4d83ca6188a847d8a900004f,Chocolate Mascapone Mousse Cake,served with homemade coconut ice cream and tropical fruit.,[12.0],,{}
,4d83cd4388a847d8c40027bc,4d83ca6188a847d8a900004f,Kabocha Cheesecake,japanese pumpkin cheesecake served with five-spiced pineapple mousse and almond cookie crust.,[9.0],,{}
,4d83cd4388a847d8c40027bd,4d83ca6188a847d8a900004f,Yuzu Almond Creme Brulee,homemade creamy citrus custard served with almond tuile cookie,[8.0],,{}
,4d83cd4388a847d8c40027be,4d83ca6188a847d8a900004f,Coffee & Doughnuts,green tea semi-freddo with warm chocolate and chestnut beignets,[11.0],,{}
,4d83cd4388a847d8c40027bf,4d83ca6188a847d8a900004f,American Coffee,,[3.0],,{}
,4d83cd4388a847d8c40027c0,4d83ca6188a847d8a900004f,Cafe Au Lait,,[4.0],,{}
,4d83cd4388a847d8c40027c1,4d83ca6188a847d8a900004f,Espresso,,[3.5],,{}
,4d83cd4388a847d8c40027c2,4d83ca6188a847d8a900004f,Cappuccino,,[4.0],,{}
,4d83cd4388a847d8c40027c3,4d83ca6188a847d8a900004f,Green Tea,,[],,{}
,4d83cd4388a847d8c40027c4,4d83ca6188a847d8a900004f,Imperial Earl Grey,,[],,{}
,4d83cd4388a847d8c40027c5,4d83ca6188a847d8a900004f,Chamomile,,[],,{}
,4d83cd4388a847d8c40027c6,4d83ca6188a847d8a900004f,Iced Green Tea,,[],,{}
,4d83cd4388a847d8c40027c7,4d83ca6188a847d8a900004f,Floating Orchid,"our signature cocktail, absolut vodka, citronage, fresh pear, lemon juice with edible orchid garnish",[],,{}
,4d83cd4388a847d8c40027c8,4d83ca6188a847d8a900004f,Golden Sunrise,"10 cane rum, navan vanilla liqueur, pineapple, orange and lemon juices",[],,{}
,4d83cd4388a847d8c40027c9,4d83ca6188a847d8a900004f,Cucumber Passion,"hanger 1 kaffir lime vodka, passion fruit juice and our house cucumber mix",[],,{}
,4d83cd4388a847d8c40027ca,4d83ca6188a847d8a900004f,Mango Breeze,"absolut mango vodka, mathilde peche liqueur, pineapple, cranberry and lime juice",[],,{}
,4d83cd4388a847d8c40027cb,4d83ca6188a847d8a900004f,Geisha,"absolut vodka, citronge, soho lychee liqueur, lychee juice and cranberry juice",[],,{}
,4d83cd4388a847d8c40027cc,4d83ca6188a847d8a900004f,Strawberry Martini,"stolichnaya strasberi vodka, framboise liqueur and a mixture of juices",[],,{}
,4d83cd4388a847d8c40027cd,4d83ca6188a847d8a900004f,Japonais Startini,"belvedere cytrus vodka, citronge, passion fruit, cranberry and lime juices garnished with fresh star fruit",[],,{}
,4d83cd4388a847d8c40027ce,4d83ca6188a847d8a900004f,Sake Martini,"ozeki sake and iichiko japanese shochu or hendrick's gin, served with a fresh cucumber",[],,{}
,4d83cd4388a847d8c40027cf,4d83ca6188a847d8a900004f,Peach Sake Sangria,"sake, citronge, moscato d'asti with passion fruit juice and peach puree",[],,{}
,4d83cd4388a847d8c40027d0,4d83ca6188a847d8a900004f,Asian Pear Martini,"asian pear sake, mathilde pear liqueur and a splash of pear juice",[],,{}
,4d83cd4388a847d8c40027d1,4d83ca6188a847d8a900004f,Pomegranate Cooler,"pama pomegranate liqueur, ozeki sake poire liqueur and passion fruit juice",[],,{}
,4d83cd4388a847d8c40027d2,4d83ca6188a847d8a900004f,Divine Pear,"grey goose la poire vodka, pear juice, mathilde poine and framboise liqueur",[],,{}
,4d83cd4388a847d8c40027d3,4d83ca6188a847d8a900004f,Classic Martini,"belveders vodka or bombay sapphire gin shaken and served straight up, garnished with pimento olives or twist",[],,{}
,4d83cd4388a847d8c40027d4,4d83ca6188a847d8a900004f,Manhattan,maker's mark bourbon with a splash of sweet vermouth and a cherry,[],,{}
,4d83cd4388a847d8c40027d5,4d83ca6188a847d8a900004f,Side Car,"hennessy vs, grand marnier, lemon and orange juices",[],,{}
,4d83cd4388a847d8c40027d6,4d83ca6188a847d8a900004f,Margarita,"cazadores blanco, citronage, orange and fresh lime juice",[],,{}
,4d83cd4388a847d8c40027d7,4d83ca6188a847d8a900004f,Classic Gimlet,"chop vodka, fresh lime juice and a powdered sugar rim",[],,{}
,4d83cd4388a847d8c40027d8,4d83ca6188a847d8a900004f,Mojito,"bacardi limon rum, muddled mint fresh lime juice and sugar",[],,{}
,4d83cd4388a847d8c40027d9,4d83ca6188a847d8a900004f,Peach Bellini,sparkling wine and peach puree,[],,{}
,4d83cd4388a847d8c40027da,4d83ca6188a847d8a900004f,Caipirinha,cabana cachaca sugar and fresh lime juice,[],,{}
,4d83cd4388a847d8c40027db,4d83ca6188a847d8a900004f,Kirin Lchiban,japan,[],,{}
,4d83cd4388a847d8c40027dc,4d83ca6188a847d8a900004f,Hitachino,japan,[],,{}
,4d83cd4388a847d8c40027dd,4d83ca6188a847d8a900004f,Sapporo Japan,,[6.0],,{}
,4d83cd4388a847d8c40027de,4d83ca6188a847d8a900004f,Kirin Light Japan,,[6.0],,{}
,4d83cd4388a847d8c40027df,4d83ca6188a847d8a900004f,Amstel Light Netherlands,,[6.0],,{}
,4d83cd4388a847d8c40027e0,4d83ca6188a847d8a900004f,Heineken Nertherlands,,[6.0],,{}
,4d83cd4388a847d8c40027e1,4d83ca6188a847d8a900004f,Stella Artois Belgium,,[6.0],,{}
,4d83cd4388a847d8c40027e2,4d83ca6188a847d8a900004f,Budweiser USA,,[5.0],,{}
,4d83cd4488a847d8c40027e3,4d83ca6788a847d8a9000050,Steamed Mussels,"black mussels steamed with shallots, garlic & white wine",[10.95],,{}
,4d83cd4488a847d8c40027e4,4d83ca6788a847d8a9000050,Smoked Salmon,cold smoked salmon served over crispy shredded potato cake with horseradish creme fraiche sauce,[14.95],,{}
,4d83cd4488a847d8c40027e5,4d83ca6788a847d8a9000050,Jumbo Lump Crab Cake,with remoulade sauce,[16.95],,{}
,4d83cd4488a847d8c40027e6,4d83ca6788a847d8a9000050,Beef Tenderloin Dianne,"sautéed medallions, mushrooms, shallots, red wine & cognac",[12.95],,{}
,4d83cd4488a847d8c40027e7,4d83ca6788a847d8a9000050,Calamari With Spicy Mayo,lightly battered with guinness stout and panko bread crumb,[10.95],,{}
,4d83cd4488a847d8c40027e8,4d83ca6788a847d8a9000050,Asparagus Wrapped In Prosciutto,topped with fontina fondue,[12.95],,{}
,4d83cd4488a847d8c40027e9,4d83ca6788a847d8a9000050,Grilled Calamari,"grilled lightly on flat iron with tomato confit, garlic, balsamic vinaigrette & arugula",[10.95],,{}
,4d83cd4488a847d8c40027ea,4d83ca6788a847d8a9000050,Chicken Noodle Soup,,[4.95],,{}
,4d83cd4488a847d8c40027eb,4d83ca6788a847d8a9000050,Lobster Bisque With Diced Lobster Garnish,,[8.95],,{}
,4d83cd4488a847d8c40027ec,4d83ca6788a847d8a9000050,Soup Of The Day,,[],,{}
,4d83cd4488a847d8c40027ed,4d83ca6788a847d8a9000050,Hearts Of Palm & Lettuce Wedge,john's mom's thousand island dressing,[7.95],,{}
,4d83cd4488a847d8c40027ee,4d83ca6788a847d8a9000050,Country Salad,"poached egg with curly greens, sherry-walnut dressing, crisp bacon and buttery croutons",[10.95],,{}
,4d83cd4488a847d8c40027ef,4d83ca6788a847d8a9000050,Sliced Vine Ripened Tomatoes,"topped with a julienne of sweet onion, gorgonzola terrine, toasted pine nuts & balsamic vinaigrette",[9.95],,{}
,4d83cd4488a847d8c40027f0,4d83ca6788a847d8a9000050,Broccoli Salad,"broccoli crowns, apple, shaved fennel & podda cheese with lemon vinaigrette",[8.95],,{}
,4d83cd4488a847d8c40027f1,4d83ca6788a847d8a9000050,Baby Romaine,"grape tomato confit, fresh mozzarella, basil, kalamata olives and balsamic vinaigrette",[],,{}
,4d83cd4488a847d8c40027f2,4d83ca6788a847d8a9000050,Filet Mignon,tender mild flavor,[34.95],,{}
,4d83cd4488a847d8c40027f3,4d83ca6788a847d8a9000050,Chopped Steak Burger,,[12.95],,{}
,4d83cd4488a847d8c40027f4,4d83ca6788a847d8a9000050,Chopped Steak Cheese Burger,"maytag blue, cabot cheddar, or gruyere swiss",[13.95],,{}
,4d83cd4488a847d8c40027f5,4d83ca6788a847d8a9000050,Steak & Fries,grilled top sirloin served with maitre d' butter,[25.95],,{}
,4d83cd4488a847d8c40027f6,4d83ca6788a847d8a9000050,Steak Sandwich & Fries,"sliced sirloin, watercress, tomato, caramelized red onion & horseradish sauce",[19.95],,{}
,4d83cd4488a847d8c40027f7,4d83ca6788a847d8a9000050,Lunch Rib Eye - Delmonico Steak,full flavored usda prime,[25.95],,{}
,4d83cd4488a847d8c40027f8,4d83ca6788a847d8a9000050,Lunch Strip,"new york strip steak with sliced tomatoes, caramelized sweet onions, balsamic vinaigrette & blue cheese",[19.95],,{}
,4d83cd4488a847d8c40027f9,4d83ca6788a847d8a9000050,London Broil,sliced sirloin steak with bordelaise,[24.95],,{}
,4d83cd4488a847d8c40027fa,4d83ca6788a847d8a9000050,Chicken Pot Pie,baked under flaky pastry crust with fresh vegetables,[17.95],,{}
,4d83cd4488a847d8c40027fb,4d83ca6788a847d8a9000050,Oven Roasted Chicken,fresh herbs and natural jus,[21.95],,{}
,4d83cd4488a847d8c40027fc,4d83ca6788a847d8a9000050,Pan Roasted Chicken,herb and garlic marinade with citrus jus,[21.95],,{}
,4d83cd4488a847d8c40027fd,4d83ca6788a847d8a9000050,Eggs Benedict,"poached eggs, shaved black truffle, canadian bacon, hollandaise on an english muffin",[14.95],,{}
,4d83cd4488a847d8c40027fe,4d83ca6788a847d8a9000050,Chicken Picatta,julienne of lemon confit,[21.95],,{}
,4d83cd4488a847d8c40027ff,4d83ca6788a847d8a9000050,Grilled Halibut,with a side of orange beurre blanc or soy honey sauce,[26.95],,{}
,4d83cd4488a847d8c4002800,4d83ca6788a847d8a9000050,Fish And Fries,"guinness stout & panko bread crumb crusted fish, fried potato, cole slaw & tartar sauce",[21.95],,{}
,4d83cd4488a847d8c4002801,4d83ca6788a847d8a9000050,Scottish Salmon,"potato horseradish crust, lentils and onion buerre blanc with capers",[25.95],,{}
,4d83cd4488a847d8c4002802,4d83ca6788a847d8a9000050,Seared Ahi Tuna,"moroccan honey glaze, tapenade croutons, julienne lemon confit",[25.95],,{}
,4d83cd4488a847d8c4002803,4d83ca6788a847d8a9000050,Cajun Chicken Sandwich,"spicy boneless breast, roasted red peppers, cole slaw & honey mustard on tomato focaccia",[13.95],,{}
,4d83cd4488a847d8c4002804,4d83ca6788a847d8a9000050,Seafood Pot Pie,"lobster, shrimp, mussels & fish baked in a flaky pastry crust with fresh vegetables & fennel broth",[19.95],,{}
,4d83cd4488a847d8c4002805,4d83ca6788a847d8a9000050,Caesar Salad,with grilled chicken or fried calamari,[14.95],,{}
